Year,Week,SMN,SMT,VCI,TCI,VHI,Category,Province,Month
1998,2,0.278,292.68,55.08,92.24,73.66,IND,Uttar Pradesh,1
1998,3,0.298,293.27,56.95,87.88,72.41,IND,Uttar Pradesh,1
1998,4,0.317,293.96,59.03,83.55,71.29,IND,Uttar Pradesh,1
1998,5,0.335,294.79,61.84,78.93,70.39,IND,Uttar Pradesh,1
1998,6,0.349,295.62,63.99,75.83,69.91,IND,Uttar Pradesh,2
1998,7,0.356,296.45,65.98,77.08,71.53,IND,Uttar Pradesh,2
1998,8,0.359,297.39,69.21,81.12,75.17,IND,Uttar Pradesh,2
1998,9,0.357,298.53,73.99,82.18,78.09,IND,Uttar Pradesh,2
1998,10,0.347,299.66,77.85,85.06,81.45,IND,Uttar Pradesh,3
1998,11,0.329,300.93,82.03,87.49,84.76,IND,Uttar Pradesh,3
1998,12,0.303,302.31,85.59,87.57,86.58,IND,Uttar Pradesh,3
1998,13,0.272,303.87,87.25,85.11,86.18,IND,Uttar Pradesh,3
1998,14,0.242,305.81,87.53,78.14,82.83,IND,Uttar Pradesh,4
1998,15,0.218,307.67,90.71,70.29,80.5,IND,Uttar Pradesh,4
1998,16,0.199,309.06,91.87,64.19,78.03,IND,Uttar Pradesh,4
1998,17,0.185,310.06,92.5,57.78,75.14,IND,Uttar Pradesh,4
1998,18,0.173,310.8,91.77,51.39,71.58,IND,Uttar Pradesh,4
1998,19,0.165,311.06,89.86,45.64,67.75,IND,Uttar Pradesh,5
1998,20,0.158,310.95,86.95,44.1,65.53,IND,Uttar Pradesh,5
1998,21,0.153,310.3,82.64,41.86,62.25,IND,Uttar Pradesh,5
1998,22,0.149,309.33,77.79,36.92,57.36,IND,Uttar Pradesh,5
1998,23,0.145,307.6,72.78,35.12,53.95,IND,Uttar Pradesh,6
1998,24,0.141,304.61,66.49,40.18,53.34,IND,Uttar Pradesh,6
1998,25,0.139,300.9,59.99,48.77,54.38,IND,Uttar Pradesh,6
1998,26,0.139,297.44,54.98,53.73,54.36,IND,Uttar Pradesh,6
1998,27,0.145,295.13,52.21,53.45,52.83,IND,Uttar Pradesh,7
1998,28,0.156,293.62,52.29,52.35,52.32,IND,Uttar Pradesh,7
1998,29,0.169,292.24,52.01,53.15,52.58,IND,Uttar Pradesh,7
1998,30,0.181,290.9,49.58,56.85,53.22,IND,Uttar Pradesh,7
1998,31,0.193,289.78,45.88,61.79,53.84,IND,Uttar Pradesh,8
1998,32,0.21,289.12,44.91,66.71,55.81,IND,Uttar Pradesh,8
1998,33,0.229,289.24,45.67,69.59,57.63,IND,Uttar Pradesh,8
1998,34,0.253,290.31,48.89,69.3,59.09,IND,Uttar Pradesh,8
1998,35,0.277,292.03,53.3,64.84,59.07,IND,Uttar Pradesh,8
1998,36,0.298,293.77,57.34,59.73,58.54,IND,Uttar Pradesh,9
1998,37,0.309,294.99,58.61,61.09,59.85,IND,Uttar Pradesh,9
1998,38,0.31,295.87,56.01,67.66,61.83,IND,Uttar Pradesh,9
1998,39,0.303,296.54,51.19,73.59,62.39,IND,Uttar Pradesh,9
1998,40,0.292,297.33,47.31,75.94,61.62,IND,Uttar Pradesh,10
1998,41,0.28,298.21,45.92,75.64,60.78,IND,Uttar Pradesh,10
1998,42,0.266,298.8,44.99,74.3,59.65,IND,Uttar Pradesh,10
1998,43,0.248,298.83,43.24,75.89,59.57,IND,Uttar Pradesh,10
1998,44,0.231,298.58,41.46,78.38,59.92,IND,Uttar Pradesh,11
1998,45,0.218,298.33,41.96,76.72,59.34,IND,Uttar Pradesh,11
1998,46,0.21,297.98,44.59,70.7,57.64,IND,Uttar Pradesh,11
1998,47,0.203,297.51,45.77,64.09,54.93,IND,Uttar Pradesh,11
1998,48,0.2,296.85,47.05,60.75,53.9,IND,Uttar Pradesh,11
1998,49,0.201,296.14,49.9,58.5,54.2,IND,Uttar Pradesh,12
1998,50,0.207,295.37,48.05,54.59,51.32,IND,Uttar Pradesh,12
1998,51,0.215,294.5,48.81,60.54,54.67,IND,Uttar Pradesh,12
1998,52,0.229,293.85,49.53,67.76,58.65,IND,Uttar Pradesh,12
1999,1,0.249,293.48,44.91,74.84,59.88,IND,Uttar Pradesh,1
1999,2,0.274,293.35,51.76,80.0,65.88,IND,Uttar Pradesh,1
1999,3,0.299,293.58,58.06,82.53,70.29,IND,Uttar Pradesh,1
1999,4,0.32,294.04,61.75,82.68,72.22,IND,Uttar Pradesh,1
1999,5,0.337,294.78,63.24,79.65,71.45,IND,Uttar Pradesh,1
1999,6,0.347,295.82,62.98,71.96,67.47,IND,Uttar Pradesh,2
1999,7,0.352,297.26,63.02,61.57,62.29,IND,Uttar Pradesh,2
1999,8,0.349,298.73,61.27,56.33,58.8,IND,Uttar Pradesh,2
1999,9,0.339,300.28,59.58,49.76,54.67,IND,Uttar Pradesh,2
1999,10,0.322,302.2,58.2,39.83,49.01,IND,Uttar Pradesh,3
1999,11,0.3,304.06,57.96,35.07,46.52,IND,Uttar Pradesh,3
1999,12,0.27,305.75,55.95,35.97,45.96,IND,Uttar Pradesh,3
1999,13,0.241,307.48,55.86,37.69,46.77,IND,Uttar Pradesh,3
1999,14,0.215,309.3,57.49,35.75,46.62,IND,Uttar Pradesh,4
1999,15,0.193,310.85,62.27,34.52,48.4,IND,Uttar Pradesh,4
1999,16,0.177,312.0,64.61,31.04,47.82,IND,Uttar Pradesh,4
1999,17,0.163,312.33,65.67,32.9,49.29,IND,Uttar Pradesh,4
1999,18,0.153,311.93,65.31,39.53,52.42,IND,Uttar Pradesh,4
1999,19,0.145,311.12,64.48,45.07,54.77,IND,Uttar Pradesh,5
1999,20,0.14,309.84,63.67,54.09,58.88,IND,Uttar Pradesh,5
1999,21,0.138,308.35,62.84,58.2,60.52,IND,Uttar Pradesh,5
1999,22,0.136,306.3,61.16,60.04,60.6,IND,Uttar Pradesh,5
1999,23,0.134,303.88,58.85,60.88,59.87,IND,Uttar Pradesh,6
1999,24,0.135,301.52,58.25,60.35,59.3,IND,Uttar Pradesh,6
1999,25,0.136,299.23,56.09,59.1,57.59,IND,Uttar Pradesh,6
1999,26,0.139,296.96,53.27,56.52,54.89,IND,Uttar Pradesh,6
1999,27,0.148,295.28,53.35,52.22,52.79,IND,Uttar Pradesh,7
1999,28,0.161,293.85,54.24,50.16,52.2,IND,Uttar Pradesh,7
1999,29,0.174,292.57,53.76,49.91,51.84,IND,Uttar Pradesh,7
1999,30,0.189,291.14,52.77,53.88,53.33,IND,Uttar Pradesh,7
1999,31,0.209,290.56,53.7,55.37,54.54,IND,Uttar Pradesh,8
1999,32,0.229,290.4,54.86,57.19,56.02,IND,Uttar Pradesh,8
1999,33,0.248,290.59,56.02,59.3,57.66,IND,Uttar Pradesh,8
1999,34,0.266,290.87,56.46,64.54,60.5,IND,Uttar Pradesh,8
1999,35,0.283,291.41,56.97,70.89,63.93,IND,Uttar Pradesh,8
1999,36,0.296,291.98,56.22,78.75,67.49,IND,Uttar Pradesh,9
1999,37,0.307,293.18,56.78,82.54,69.66,IND,Uttar Pradesh,9
1999,38,0.311,294.07,56.29,90.68,73.49,IND,Uttar Pradesh,9
1999,39,0.31,294.94,55.79,94.48,75.13,IND,Uttar Pradesh,9
1999,40,0.303,296.06,55.2,93.47,74.33,IND,Uttar Pradesh,10
1999,41,0.294,297.26,56.73,90.09,73.41,IND,Uttar Pradesh,10
1999,42,0.28,298.03,56.55,86.65,71.6,IND,Uttar Pradesh,10
1999,43,0.265,298.37,58.25,83.3,70.78,IND,Uttar Pradesh,10
1999,44,0.247,298.74,57.57,76.49,67.03,IND,Uttar Pradesh,11
1999,45,0.224,298.71,48.83,71.15,59.99,IND,Uttar Pradesh,11
1999,46,0.2,298.29,35.62,66.13,50.87,IND,Uttar Pradesh,11
1999,47,0.178,297.86,23.66,58.59,41.13,IND,Uttar Pradesh,11
1999,48,0.164,297.21,17.87,54.91,36.39,IND,Uttar Pradesh,11
1999,49,0.155,296.39,15.47,54.46,34.97,IND,Uttar Pradesh,12
1999,50,0.152,295.62,6.98,50.42,28.7,IND,Uttar Pradesh,12
1999,51,0.156,294.7,6.61,57.18,31.89,IND,Uttar Pradesh,12
1999,52,0.169,293.97,7.52,65.96,36.74,IND,Uttar Pradesh,12
2000,1,0.189,293.38,9.29,75.91,42.6,IND,Uttar Pradesh,1
2000,2,0.219,293.19,14.74,81.7,48.22,IND,Uttar Pradesh,1
2000,3,0.251,293.19,22.36,87.5,54.93,IND,Uttar Pradesh,1
2000,4,0.275,293.12,27.56,93.96,60.76,IND,Uttar Pradesh,1
2000,5,0.295,293.41,31.05,96.25,63.65,IND,Uttar Pradesh,1
2000,6,0.31,293.98,33.92,96.33,65.13,IND,Uttar Pradesh,2
2000,7,0.321,294.82,38.74,95.91,67.33,IND,Uttar Pradesh,2
2000,8,0.327,296.26,44.19,93.47,68.83,IND,Uttar Pradesh,2
2000,9,0.326,297.69,49.12,90.81,69.97,IND,Uttar Pradesh,2
2000,10,0.316,299.04,53.2,90.09,71.64,IND,Uttar Pradesh,3
2000,11,0.299,300.64,56.71,88.59,72.65,IND,Uttar Pradesh,3
2000,12,0.275,302.01,59.5,88.85,74.17,IND,Uttar Pradesh,3
2000,13,0.249,303.2,61.92,90.2,76.06,IND,Uttar Pradesh,3
2000,14,0.219,304.37,60.75,90.85,75.8,IND,Uttar Pradesh,4
2000,15,0.187,305.29,53.85,91.68,72.76,IND,Uttar Pradesh,4
2000,16,0.16,305.95,41.54,92.8,67.17,IND,Uttar Pradesh,4
2000,17,0.138,306.0,30.84,94.52,62.68,IND,Uttar Pradesh,4
2000,18,0.123,305.81,25.66,95.52,60.59,IND,Uttar Pradesh,4
2000,19,0.114,305.4,24.27,95.33,59.8,IND,Uttar Pradesh,5
2000,20,0.109,304.86,24.99,93.61,59.3,IND,Uttar Pradesh,5
2000,21,0.107,303.7,26.93,91.89,59.41,IND,Uttar Pradesh,5
2000,22,0.11,302.14,31.83,88.14,59.99,IND,Uttar Pradesh,5
2000,23,0.116,300.53,40.55,82.42,61.48,IND,Uttar Pradesh,6
2000,24,0.127,299.13,51.07,75.56,63.31,IND,Uttar Pradesh,6
2000,25,0.137,297.46,56.69,70.22,63.46,IND,Uttar Pradesh,6
2000,26,0.142,295.24,56.05,66.98,61.51,IND,Uttar Pradesh,6
2000,27,0.15,293.48,55.24,63.22,59.23,IND,Uttar Pradesh,7
2000,28,0.16,292.28,54.54,60.27,57.4,IND,Uttar Pradesh,7
2000,29,0.171,291.37,52.92,57.77,55.34,IND,Uttar Pradesh,7
2000,30,0.186,291.21,52.05,53.55,52.8,IND,Uttar Pradesh,7
2000,31,0.205,291.43,51.8,50.17,50.99,IND,Uttar Pradesh,8
2000,32,0.225,291.8,52.95,48.2,50.57,IND,Uttar Pradesh,8
2000,33,0.244,292.43,53.2,45.83,49.51,IND,Uttar Pradesh,8
2000,34,0.258,292.72,51.1,48.96,50.03,IND,Uttar Pradesh,8
2000,35,0.272,293.47,49.84,51.09,50.47,IND,Uttar Pradesh,8
2000,36,0.282,294.72,47.62,50.38,49.0,IND,Uttar Pradesh,9
2000,37,0.284,296.18,43.38,48.97,46.18,IND,Uttar Pradesh,9
2000,38,0.283,297.71,38.71,46.13,42.42,IND,Uttar Pradesh,9
2000,39,0.278,298.89,34.95,43.85,39.4,IND,Uttar Pradesh,9
2000,40,0.272,300.45,33.72,33.75,33.73,IND,Uttar Pradesh,10
2000,41,0.26,302.09,31.61,20.08,25.85,IND,Uttar Pradesh,10
2000,42,0.242,302.93,29.02,14.19,21.6,IND,Uttar Pradesh,10
2000,43,0.218,303.71,23.91,7.61,15.76,IND,Uttar Pradesh,10
2000,44,0.196,303.91,21.31,4.62,12.96,IND,Uttar Pradesh,11
2000,45,0.173,303.46,17.23,3.58,10.41,IND,Uttar Pradesh,11
2000,46,0.156,302.75,14.75,3.05,8.9,IND,Uttar Pradesh,11
2000,47,0.144,301.82,13.45,3.71,8.58,IND,Uttar Pradesh,11
2000,48,0.137,300.77,12.83,5.24,9.03,IND,Uttar Pradesh,11
2000,49,0.135,299.67,13.1,8.14,10.62,IND,Uttar Pradesh,12
2000,50,0.14,298.46,10.96,7.63,9.29,IND,Uttar Pradesh,12
2000,51,0.155,297.49,13.37,11.09,12.23,IND,Uttar Pradesh,12
2000,52,0.183,296.74,19.36,16.42,17.89,IND,Uttar Pradesh,12
2001,1,0.217,296.14,20.94,23.65,22.29,IND,Uttar Pradesh,1
2001,2,0.251,295.81,32.65,30.43,31.54,IND,Uttar Pradesh,1
2001,3,0.284,295.85,44.59,35.28,39.94,IND,Uttar Pradesh,1
2001,4,0.308,296.39,50.82,33.3,42.06,IND,Uttar Pradesh,1
2001,5,0.325,297.09,52.71,32.25,42.48,IND,Uttar Pradesh,1
2001,6,0.335,297.83,52.41,33.72,43.06,IND,Uttar Pradesh,2
2001,7,0.339,298.75,51.98,35.49,43.74,IND,Uttar Pradesh,2
2001,8,0.337,299.88,51.07,37.54,44.3,IND,Uttar Pradesh,2
2001,9,0.328,301.27,50.08,33.8,41.94,IND,Uttar Pradesh,2
2001,10,0.315,303.04,51.43,27.03,39.23,IND,Uttar Pradesh,3
2001,11,0.295,304.76,53.33,25.25,39.29,IND,Uttar Pradesh,3
2001,12,0.269,306.24,54.21,29.57,41.89,IND,Uttar Pradesh,3
2001,13,0.24,307.57,54.67,36.71,45.69,IND,Uttar Pradesh,3
2001,14,0.212,308.81,53.38,41.67,47.53,IND,Uttar Pradesh,4
2001,15,0.186,309.78,52.88,46.7,49.79,IND,Uttar Pradesh,4
2001,16,0.167,310.12,50.12,52.61,51.37,IND,Uttar Pradesh,4
2001,17,0.151,310.14,47.88,57.48,52.68,IND,Uttar Pradesh,4
2001,18,0.138,309.39,43.27,66.68,54.97,IND,Uttar Pradesh,4
2001,19,0.128,308.02,40.42,76.06,58.24,IND,Uttar Pradesh,5
2001,20,0.124,306.64,41.26,82.95,62.11,IND,Uttar Pradesh,5
2001,21,0.123,305.07,43.27,84.94,64.11,IND,Uttar Pradesh,5
2001,22,0.124,303.04,46.02,83.95,64.98,IND,Uttar Pradesh,5
2001,23,0.129,301.16,52.12,78.96,65.54,IND,Uttar Pradesh,6
2001,24,0.136,299.12,58.83,75.53,67.18,IND,Uttar Pradesh,6
2001,25,0.147,297.1,65.39,71.9,68.64,IND,Uttar Pradesh,6
2001,26,0.16,295.17,70.4,66.82,68.61,IND,Uttar Pradesh,6
2001,27,0.173,293.8,73.48,60.65,67.07,IND,Uttar Pradesh,7
2001,28,0.189,292.9,75.8,55.85,65.82,IND,Uttar Pradesh,7
2001,29,0.207,292.39,77.18,51.53,64.35,IND,Uttar Pradesh,7
2001,30,0.226,292.37,77.68,46.4,62.04,IND,Uttar Pradesh,7
2001,31,0.248,292.54,78.28,42.81,60.55,IND,Uttar Pradesh,8
2001,32,0.269,292.93,79.0,39.26,59.13,IND,Uttar Pradesh,8
2001,33,0.288,294.06,79.2,31.85,55.52,IND,Uttar Pradesh,8
2001,34,0.302,295.5,77.67,23.74,50.71,IND,Uttar Pradesh,8
2001,35,0.311,296.73,73.55,18.52,46.04,IND,Uttar Pradesh,8
2001,36,0.314,297.86,67.57,16.63,42.1,IND,Uttar Pradesh,9
2001,37,0.313,299.08,60.75,15.89,38.32,IND,Uttar Pradesh,9
2001,38,0.308,300.11,53.58,16.31,34.94,IND,Uttar Pradesh,9
2001,39,0.297,300.91,45.77,17.85,31.81,IND,Uttar Pradesh,9
2001,40,0.28,301.56,36.76,19.6,28.18,IND,Uttar Pradesh,10
2001,41,0.263,301.97,31.03,22.0,26.52,IND,Uttar Pradesh,10
2001,42,0.246,302.14,27.74,24.79,26.26,IND,Uttar Pradesh,10
2001,43,0.23,302.1,26.97,27.87,27.42,IND,Uttar Pradesh,10
2001,44,0.218,301.89,29.92,28.37,29.14,IND,Uttar Pradesh,11
2001,45,0.207,301.41,32.34,27.65,29.99,IND,Uttar Pradesh,11
2001,46,0.198,300.56,34.09,28.86,31.48,IND,Uttar Pradesh,11
2001,47,0.192,299.74,36.85,28.53,32.69,IND,Uttar Pradesh,11
2001,48,0.188,298.93,37.93,28.26,33.09,IND,Uttar Pradesh,11
2001,49,0.189,297.96,40.97,30.9,35.93,IND,Uttar Pradesh,12
2001,50,0.195,297.19,39.62,25.62,32.62,IND,Uttar Pradesh,12
2001,51,0.203,296.46,40.46,26.67,33.57,IND,Uttar Pradesh,12
2001,52,0.215,295.86,40.47,30.4,35.44,IND,Uttar Pradesh,12
2002,1,0.232,295.52,30.34,35.02,32.68,IND,Uttar Pradesh,1
2002,2,0.251,295.18,32.94,43.03,37.99,IND,Uttar Pradesh,1
2002,3,0.275,295.05,38.09,52.1,45.1,IND,Uttar Pradesh,1
2002,4,0.299,295.09,44.83,61.17,53.0,IND,Uttar Pradesh,1
2002,5,0.324,295.44,52.95,66.84,59.9,IND,Uttar Pradesh,1
2002,6,0.344,296.18,60.12,66.19,63.15,IND,Uttar Pradesh,2
2002,7,0.355,297.09,64.9,65.98,65.44,IND,Uttar Pradesh,2
2002,8,0.358,298.34,67.94,64.61,66.28,IND,Uttar Pradesh,2
2002,9,0.351,299.95,68.45,57.05,62.75,IND,Uttar Pradesh,2
2002,10,0.335,301.65,67.95,50.66,59.3,IND,Uttar Pradesh,3
2002,11,0.309,303.49,64.91,45.6,55.26,IND,Uttar Pradesh,3
2002,12,0.273,305.36,57.7,42.74,50.22,IND,Uttar Pradesh,3
2002,13,0.241,307.14,55.27,43.13,49.2,IND,Uttar Pradesh,3
2002,14,0.213,308.74,54.26,43.77,49.01,IND,Uttar Pradesh,4
2002,15,0.188,309.91,54.73,46.14,50.43,IND,Uttar Pradesh,4
2002,16,0.169,310.89,53.2,44.78,48.99,IND,Uttar Pradesh,4
2002,17,0.154,311.51,51.18,42.95,47.06,IND,Uttar Pradesh,4
2002,18,0.142,311.64,49.85,43.33,46.59,IND,Uttar Pradesh,4
2002,19,0.134,311.03,49.07,46.27,47.67,IND,Uttar Pradesh,5
2002,20,0.128,309.93,47.69,52.95,50.32,IND,Uttar Pradesh,5
2002,21,0.125,308.96,46.74,52.96,49.85,IND,Uttar Pradesh,5
2002,22,0.124,307.57,46.72,50.53,48.62,IND,Uttar Pradesh,5
2002,23,0.123,305.77,45.53,48.13,46.83,IND,Uttar Pradesh,6
2002,24,0.121,303.76,43.89,46.35,45.12,IND,Uttar Pradesh,6
2002,25,0.121,301.72,40.59,44.22,42.41,IND,Uttar Pradesh,6
2002,26,0.122,300.33,37.67,36.82,37.24,IND,Uttar Pradesh,6
2002,27,0.125,298.99,34.21,29.41,31.81,IND,Uttar Pradesh,7
2002,28,0.13,297.98,31.48,23.14,27.31,IND,Uttar Pradesh,7
2002,29,0.138,297.04,28.9,19.58,24.24,IND,Uttar Pradesh,7
2002,30,0.15,296.25,27.61,18.2,22.91,IND,Uttar Pradesh,7
2002,31,0.167,295.53,28.1,19.0,23.55,IND,Uttar Pradesh,8
2002,32,0.187,294.87,30.31,22.14,26.23,IND,Uttar Pradesh,8
2002,33,0.21,294.7,33.62,24.51,29.07,IND,Uttar Pradesh,8
2002,34,0.235,295.26,37.89,24.72,31.31,IND,Uttar Pradesh,8
2002,35,0.259,295.73,41.88,28.06,34.97,IND,Uttar Pradesh,8
2002,36,0.28,296.63,45.8,29.68,37.74,IND,Uttar Pradesh,9
2002,37,0.297,297.56,50.29,32.39,41.34,IND,Uttar Pradesh,9
2002,38,0.309,298.61,54.67,34.45,44.56,IND,Uttar Pradesh,9
2002,39,0.313,299.72,58.51,33.42,45.96,IND,Uttar Pradesh,9
2002,40,0.31,300.55,60.39,33.73,47.06,IND,Uttar Pradesh,10
2002,41,0.299,301.15,60.0,35.07,47.53,IND,Uttar Pradesh,10
2002,42,0.281,301.16,57.14,40.82,48.98,IND,Uttar Pradesh,10
2002,43,0.264,301.09,56.98,43.39,50.19,IND,Uttar Pradesh,10
2002,44,0.25,300.99,58.66,42.35,50.51,IND,Uttar Pradesh,11
2002,45,0.237,300.63,59.85,40.57,50.21,IND,Uttar Pradesh,11
2002,46,0.226,300.03,60.34,37.7,49.02,IND,Uttar Pradesh,11
2002,47,0.219,299.27,60.06,36.41,48.23,IND,Uttar Pradesh,11
2002,48,0.214,298.47,59.57,35.61,47.59,IND,Uttar Pradesh,11
2002,49,0.213,297.82,58.79,33.04,45.92,IND,Uttar Pradesh,12
2002,50,0.212,296.94,52.73,29.58,41.16,IND,Uttar Pradesh,12
2002,51,0.215,295.83,49.15,37.96,43.56,IND,Uttar Pradesh,12
2002,52,0.223,294.71,45.5,52.32,48.91,IND,Uttar Pradesh,12
2003,1,0.233,293.62,31.91,72.22,52.06,IND,Uttar Pradesh,1
2003,2,0.244,293.1,28.53,83.76,56.14,IND,Uttar Pradesh,1
2003,3,0.26,293.02,27.67,89.84,58.76,IND,Uttar Pradesh,1
2003,4,0.28,293.44,30.67,89.86,60.27,IND,Uttar Pradesh,1
2003,5,0.301,294.32,34.63,86.37,60.5,IND,Uttar Pradesh,1
2003,6,0.32,295.21,40.5,83.18,61.84,IND,Uttar Pradesh,2
2003,7,0.333,296.07,46.46,83.39,64.92,IND,Uttar Pradesh,2
2003,8,0.339,297.12,52.4,84.49,68.45,IND,Uttar Pradesh,2
2003,10,0.321,300.19,56.25,75.68,65.96,IND,Uttar Pradesh,3
2003,11,0.298,302.12,55.51,68.35,61.93,IND,Uttar Pradesh,3
2003,12,0.273,304.18,57.83,60.47,59.15,IND,Uttar Pradesh,3
2003,13,0.247,306.54,61.93,50.74,56.34,IND,Uttar Pradesh,3
2003,14,0.221,308.53,64.67,45.5,55.08,IND,Uttar Pradesh,4
2003,15,0.195,310.34,63.31,40.54,51.93,IND,Uttar Pradesh,4
2003,16,0.174,311.5,59.66,37.02,48.34,IND,Uttar Pradesh,4
2003,17,0.156,311.97,55.02,37.11,46.06,IND,Uttar Pradesh,4
2003,18,0.143,311.99,51.17,38.84,45.01,IND,Uttar Pradesh,4
2003,19,0.132,311.33,46.94,42.91,44.92,IND,Uttar Pradesh,5
2003,20,0.124,310.66,42.41,46.83,44.62,IND,Uttar Pradesh,5
2003,21,0.117,309.3,37.09,50.17,43.63,IND,Uttar Pradesh,5
2003,22,0.111,307.3,32.18,52.04,42.11,IND,Uttar Pradesh,5
2003,23,0.109,305.0,32.13,52.75,42.44,IND,Uttar Pradesh,6
2003,24,0.109,302.23,33.79,55.41,44.6,IND,Uttar Pradesh,6
2003,25,0.114,299.16,36.48,58.83,47.65,IND,Uttar Pradesh,6
2003,26,0.124,296.39,41.13,58.72,49.92,IND,Uttar Pradesh,6
2003,27,0.138,294.37,46.33,56.45,51.39,IND,Uttar Pradesh,7
2003,28,0.158,293.73,53.55,50.95,52.25,IND,Uttar Pradesh,7
2003,29,0.178,292.95,57.3,48.59,52.94,IND,Uttar Pradesh,7
2003,30,0.196,292.19,58.33,48.83,53.58,IND,Uttar Pradesh,7
2003,31,0.215,291.45,58.4,51.44,54.92,IND,Uttar Pradesh,8
2003,32,0.233,291.06,58.04,54.22,56.13,IND,Uttar Pradesh,8
2003,33,0.251,291.51,57.59,53.68,55.64,IND,Uttar Pradesh,8
2003,34,0.266,291.74,56.28,58.35,57.32,IND,Uttar Pradesh,8
2003,35,0.276,291.97,52.5,65.42,58.96,IND,Uttar Pradesh,8
2003,36,0.286,292.62,49.83,70.29,60.06,IND,Uttar Pradesh,9
2003,37,0.293,293.51,48.51,74.86,61.69,IND,Uttar Pradesh,9
2003,38,0.302,294.85,50.25,76.94,63.6,IND,Uttar Pradesh,9
2003,39,0.306,296.28,53.4,74.51,63.95,IND,Uttar Pradesh,9
2003,40,0.306,298.05,57.26,65.01,61.13,IND,Uttar Pradesh,10
2003,41,0.301,299.55,60.94,55.25,58.09,IND,Uttar Pradesh,10
2003,42,0.284,300.14,58.32,52.9,55.61,IND,Uttar Pradesh,10
2003,43,0.26,300.3,52.3,52.59,52.45,IND,Uttar Pradesh,10
2003,44,0.241,300.06,50.05,54.72,52.39,IND,Uttar Pradesh,11
2003,45,0.226,299.63,48.46,55.31,51.88,IND,Uttar Pradesh,11
2003,46,0.214,299.14,48.03,51.19,49.61,IND,Uttar Pradesh,11
2003,47,0.205,298.49,47.15,48.06,47.61,IND,Uttar Pradesh,11
2003,48,0.196,297.62,44.16,48.51,46.34,IND,Uttar Pradesh,11
2003,49,0.192,296.57,42.89,51.81,47.35,IND,Uttar Pradesh,12
2003,50,0.194,295.4,38.6,53.52,46.06,IND,Uttar Pradesh,12
2003,51,0.2,294.07,38.74,65.7,52.22,IND,Uttar Pradesh,12
2003,52,0.207,292.7,35.97,79.55,57.76,IND,Uttar Pradesh,12
2004,1,0.22,291.7,27.09,86.22,56.66,IND,Uttar Pradesh,1
2004,5,0.319,293.41,47.51,90.22,68.86,IND,Uttar Pradesh,1
2004,6,0.35,294.81,63.43,84.74,74.08,IND,Uttar Pradesh,2
2004,7,0.374,296.2,77.08,78.7,77.89,IND,Uttar Pradesh,2
2004,8,0.391,297.51,86.7,77.31,82.0,IND,Uttar Pradesh,2
2004,9,0.402,298.55,92.9,79.94,86.42,IND,Uttar Pradesh,2
2004,10,0.403,299.03,95.63,89.29,92.46,IND,Uttar Pradesh,3
2004,25,0.14,294.11,58.2,77.85,68.02,IND,Uttar Pradesh,6
2004,26,0.147,294.68,59.98,65.45,62.71,IND,Uttar Pradesh,6
2004,27,0.152,294.16,56.68,56.73,56.71,IND,Uttar Pradesh,7
2004,28,0.16,293.59,54.65,50.71,52.68,IND,Uttar Pradesh,7
2004,30,0.195,292.9,57.43,42.76,50.1,IND,Uttar Pradesh,7
2004,31,0.222,292.98,62.02,39.74,50.88,IND,Uttar Pradesh,8
2004,32,0.248,293.29,66.23,37.09,51.66,IND,Uttar Pradesh,8
2004,33,0.273,294.09,69.52,32.26,50.89,IND,Uttar Pradesh,8
2004,34,0.293,294.83,70.99,30.31,50.65,IND,Uttar Pradesh,8
2004,35,0.309,295.87,71.59,27.74,49.66,IND,Uttar Pradesh,8
2004,36,0.318,296.53,69.7,31.05,50.37,IND,Uttar Pradesh,9
2004,37,0.322,297.37,66.69,35.53,51.11,IND,Uttar Pradesh,9
2004,38,0.321,297.87,63.25,44.49,53.87,IND,Uttar Pradesh,9
2004,39,0.314,298.21,59.23,53.24,56.24,IND,Uttar Pradesh,9
2004,40,0.304,298.6,55.79,59.95,57.87,IND,Uttar Pradesh,10
2004,41,0.289,299.03,52.76,65.2,58.98,IND,Uttar Pradesh,10
2004,42,0.273,299.38,50.93,66.54,58.73,IND,Uttar Pradesh,10
2004,43,0.252,299.52,47.33,66.05,56.69,IND,Uttar Pradesh,10
2004,44,0.23,299.35,41.06,67.27,54.16,IND,Uttar Pradesh,11
2004,45,0.211,299.11,35.87,65.09,50.48,IND,Uttar Pradesh,11
2004,46,0.198,298.77,33.84,58.69,46.26,IND,Uttar Pradesh,11
2004,47,0.189,298.24,33.56,53.4,43.48,IND,Uttar Pradesh,11
2004,48,0.186,297.56,35.68,50.29,42.99,IND,Uttar Pradesh,11
2004,49,0.187,296.85,38.83,47.96,43.39,IND,Uttar Pradesh,12
2004,50,0.192,296.14,35.96,42.62,39.29,IND,Uttar Pradesh,12
2004,51,0.204,295.35,39.53,46.32,42.93,IND,Uttar Pradesh,12
2004,52,0.22,294.64,42.37,53.57,47.97,IND,Uttar Pradesh,12
2005,1,0.242,294.11,37.54,62.61,50.08,IND,Uttar Pradesh,1
2005,2,0.265,293.78,43.18,70.97,57.08,IND,Uttar Pradesh,1
2005,3,0.287,293.71,47.31,78.66,62.98,IND,Uttar Pradesh,1
2005,4,0.305,293.91,49.22,83.15,66.18,IND,Uttar Pradesh,1
2005,5,0.32,294.41,49.7,84.47,67.08,IND,Uttar Pradesh,1
