Area Code,Area Code (M49),Area,Months Code,Months,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F,Y2025,Y2025F
"112","'400","Jordan","7004","April","6078","Standard Deviation","°C","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E","1.155000","E"
"112","'400","Jordan","7005","May","7271","Temperature change","°C","0.452000","E","0.419000","E","-1.426000","E","-1.863000","E","-0.840000","E","-0.036000","E","-1.166000","E","0.711000","E","0.676000","E","0.032000","E","0.756000","E","-0.979000","E","-0.344000","E","-0.412000","E","-1.040000","E","-0.278000","E","0.581000","E","1.839000","E","-0.007000","E","1.068000","E","-1.355000","E","-1.098000","E","-0.182000","E","0.504000","E","1.036000","E","-2.425000","E","0.496000","E","1.328000","E","1.374000","E","-0.404000","E","-0.172000","E","-0.170000","E","-1.017000","E","1.494000","E","1.053000","E","2.344000","E","1.332000","E","1.028000","E","2.202000","E","0.083000","E","0.467000","E","-0.305000","E","2.660000","E","0.168000","E","-0.224000","E","0.887000","E","2.202000","E","-0.104000","E","0.194000","E","1.519000","E","0.195000","E","1.519000","E","1.763000","E","0.855000","E","1.606000","E","1.432000","E","1.593000","E","2.452000","E","2.907000","E","1.542000","E","3.373000","E","0.914000","E","0.515000","E","0.975000","E","1.587000","E"
"112","'400","Jordan","7005","May","6078","Standard Deviation","°C","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E"
"112","'400","Jordan","7006","June","7271","Temperature change","°C","1.032000","E","1.221000","E","0.541000","E","-0.462000","E","1.221000","E","0.935000","E","-1.214000","E","0.202000","E","1.383000","E","-0.473000","E","-0.817000","E","-0.903000","E","-1.191000","E","0.107000","E","-0.691000","E","-0.441000","E","-0.117000","E","-0.458000","E","0.311000","E","0.750000","E","-0.247000","E","-0.416000","E","-0.269000","E","-0.574000","E","0.058000","E","-0.590000","E","-0.222000","E","0.275000","E","-0.393000","E","0.457000","E","0.483000","E","-0.405000","E","0.453000","E","0.093000","E","1.192000","E","0.532000","E","0.415000","E","0.933000","E","0.438000","E","1.127000","E","1.252000","E","0.396000","E","0.593000","E","0.267000","E","0.096000","E","1.804000","E","1.317000","E","1.514000","E","1.436000","E","1.775000","E","0.540000","E","2.859000","E","1.155000","E","0.537000","E","-0.358000","E","2.663000","E","0.925000","E","1.383000","E","2.643000","E","0.734000","E","0.706000","E","1.679000","E","0.981000","E","4.576000","E","2.064000","E"
"112","'400","Jordan","7006","June","6078","Standard Deviation","°C","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E","0.790000","E"
"112","'400","Jordan","7007","July","7271","Temperature change","°C","0.349000","E","0.394000","E","0.386000","E","-0.366000","E","-0.126000","E","0.208000","E","-0.484000","E","1.391000","E","-0.789000","E","-0.653000","E","-0.713000","E","-1.193000","E","0.009000","E","-0.124000","E","-0.116000","E","-1.236000","E","0.513000","E","1.680000","E","-0.398000","E","0.908000","E","0.328000","E","-1.139000","E","-0.003000","E","-0.673000","E","-0.474000","E","0.135000","E","0.970000","E","1.466000","E","0.341000","E","0.332000","E","-0.538000","E","-0.935000","E","0.101000","E","-0.637000","E","-0.105000","E","2.210000","E","0.522000","E","1.625000","E","1.092000","E","3.563000","E","1.495000","E","1.739000","E","0.570000","E","1.515000","E","1.209000","E","0.258000","E","1.398000","E","1.109000","E","0.881000","E","2.105000","E","2.111000","E","2.668000","E","0.617000","E","0.607000","E","1.522000","E","1.977000","E","3.160000","E","1.339000","E","1.348000","E","2.987000","E","2.230000","E","1.213000","E","2.496000","E","2.458000","E","2.053000","E"
"112","'400","Jordan","7007","July","6078","Standard Deviation","°C","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E","0.781000","E"
"112","'400","Jordan","7008","August","7271","Temperature change","°C","0.455000","E","1.577000","E","0.930000","E","-0.802000","E","0.816000","E","1.050000","E","-0.891000","E","-0.688000","E","0.092000","E","-0.905000","E","-0.591000","E","-0.550000","E","-0.113000","E","-0.867000","E","-1.102000","E","-1.637000","E","1.438000","E","-1.596000","E","-0.375000","E","-0.452000","E","0.186000","E","-0.590000","E","-0.854000","E","-1.955000","E","1.836000","E","0.068000","E","0.791000","E","0.157000","E","0.135000","E","-0.123000","E","-0.764000","E","0.072000","E","0.652000","E","0.003000","E","0.453000","E","1.082000","E","-1.183000","E","3.151000","E","1.695000","E","1.169000","E","1.595000","E","0.447000","E","1.551000","E","0.006000","E","1.226000","E","1.400000","E","1.112000","E","1.755000","E","0.512000","E","3.995000","E","1.025000","E","1.403000","E","0.857000","E","1.459000","E","2.765000","E","2.644000","E","2.444000","E","1.011000","E","1.478000","E","1.032000","E","2.394000","E","2.068000","E","2.984000","E","1.942000","E","2.793000","E"
"112","'400","Jordan","7008","August","6078","Standard Deviation","°C","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E","1.036000","E"
"112","'400","Jordan","7009","September","7271","Temperature change","°C","-2.062000","E","1.270000","E","1.098000","E","-0.903000","E","0.483000","E","-0.113000","E","-0.950000","E","-0.500000","E","1.090000","E","-0.421000","E","0.777000","E","0.452000","E","0.525000","E","-0.643000","E","-0.304000","E","-0.877000","E","-0.031000","E","-0.305000","E","1.439000","E","-0.872000","E","1.060000","E","0.203000","E","-0.504000","E","0.532000","E","0.081000","E","2.154000","E","0.625000","E","0.726000","E","0.182000","E","0.135000","E","0.197000","E","-0.466000","E","0.579000","E","1.950000","E","0.757000","E","0.915000","E","-0.361000","E","1.590000","E","0.725000","E","0.486000","E","0.896000","E","0.991000","E","0.123000","E","0.970000","E","0.373000","E","1.228000","E","1.220000","E","1.769000","E","0.233000","E","2.756000","E","0.992000","E","1.847000","E","0.533000","E","0.529000","E","3.606000","E","0.950000","E","2.469000","E","2.050000","E","1.819000","E","4.824000","E","0.854000","E","2.263000","E","2.605000","E","1.599000","E","1.373000","E"
"112","'400","Jordan","7009","September","6078","Standard Deviation","°C","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E","1.008000","E"
"112","'400","Jordan","7010","October","7271","Temperature change","°C","-0.586000","E","1.206000","E","1.565000","E","-0.014000","E","-1.957000","E","0.237000","E","-0.732000","E","-0.683000","E","0.229000","E","-1.457000","E","-1.368000","E","1.057000","E","0.536000","E","1.226000","E","-1.336000","E","0.496000","E","-2.089000","E","0.799000","E","0.374000","E","0.054000","E","0.913000","E","-0.647000","E","-1.766000","E","-0.281000","E","-1.885000","E","-0.067000","E","-1.709000","E","-0.801000","E","-0.805000","E","0.552000","E","0.496000","E","0.648000","E","1.320000","E","2.377000","E","-0.273000","E","-1.000000","E","0.277000","E","0.896000","E","0.774000","E","-1.316000","E","0.260000","E","1.946000","E","0.850000","E","1.704000","E","-0.176000","E","0.228000","E","1.705000","E","-0.110000","E","2.076000","E","2.923000","E","-0.114000","E","1.762000","E","-1.403000","E","-0.463000","E","2.483000","E","1.651000","E","0.311000","E","1.855000","E","2.399000","E","3.327000","E","1.382000","E","1.974000","E","2.057000","E","0.568000","E","1.292000","E"
"112","'400","Jordan","7010","October","6078","Standard Deviation","°C","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E","1.173000","E"
"112","'400","Jordan","7011","November","7271","Temperature change","°C","-1.127000","E","3.010000","E","0.611000","E","-0.070000","E","-0.354000","E","2.823000","E","-1.176000","E","0.123000","E","-0.261000","E","0.447000","E","-0.892000","E","-0.763000","E","-2.678000","E","0.174000","E","-0.342000","E","0.242000","E","0.027000","E","-2.921000","E","2.170000","E","1.031000","E","-2.214000","E","-3.378000","E","0.767000","E","-0.949000","E","1.285000","E","-2.961000","E","0.001000","E","-1.944000","E","0.198000","E","2.291000","E","0.907000","E","-0.771000","E","-0.454000","E","-1.078000","E","-1.669000","E","0.425000","E","0.274000","E","2.715000","E","0.472000","E","-0.344000","E","-0.405000","E","0.512000","E","0.562000","E","0.261000","E","-1.089000","E","-1.721000","E","0.545000","E","0.616000","E","-0.126000","E","3.162000","E","-2.739000","E","1.721000","E","1.977000","E","-0.104000","E","1.044000","E","0.710000","E","0.904000","E","0.533000","E","1.691000","E","1.013000","E","2.245000","E","1.658000","E","3.188000","E","0.596000","E","3.433000","E"
"112","'400","Jordan","7011","November","6078","Standard Deviation","°C","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E","1.343000","E"
"112","'400","Jordan","7012","December","7271","Temperature change","°C","0.389000","E","1.275000","E","-0.022000","E","0.230000","E","0.639000","E","1.058000","E","0.468000","E","0.884000","E","1.283000","E","-1.777000","E","-1.897000","E","-2.832000","E","-0.012000","E","-1.251000","E","-1.238000","E","0.989000","E","-0.893000","E","0.580000","E","-1.119000","E","0.672000","E","1.343000","E","-1.916000","E","0.390000","E","-1.832000","E","0.154000","E","-1.408000","E","0.886000","E","-0.119000","E","-0.184000","E","2.544000","E","-1.712000","E","-2.244000","E","2.634000","E","-2.236000","E","-0.624000","E","2.019000","E","0.655000","E","1.910000","E","1.135000","E","0.597000","E","0.863000","E","0.307000","E","0.046000","E","-1.438000","E","2.248000","E","-2.286000","E","-0.033000","E","0.759000","E","2.237000","E","1.801000","E","-0.354000","E","1.274000","E","-0.628000","E","2.420000","E","-0.447000","E","-0.863000","E","2.721000","E","1.545000","E","1.147000","E","2.299000","E","1.565000","E","2.212000","E","3.895000","E","0.924000","E","1.437000","E"
"112","'400","Jordan","7012","December","6078","Standard Deviation","°C","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E","1.437000","E"
"112","'400","Jordan","7016","Dec–Jan–Feb","7271","Temperature change","°C","0.353000","E","0.338000","E","1.976000","E","-1.183000","E","0.143000","E","0.913000","E","-0.595000","E","-0.374000","E","0.590000","E","1.126000","E","-0.006000","E","-1.752000","E","-0.584000","E","-0.939000","E","-1.071000","E","-1.222000","E","0.654000","E","0.132000","E","0.986000","E","-1.124000","E","-0.275000","E","-0.127000","E","-2.315000","E","0.307000","E","-0.562000","E","0.515000","E","0.389000","E","-0.035000","E","-1.719000","E","-0.981000","E","0.615000","E","-2.582000","E","-2.261000","E","1.497000","E","-0.590000","E","0.267000","E","0.086000","E","0.136000","E","1.341000","E","-0.241000","E","0.442000","E","0.277000","E","0.230000","E","0.178000","E","-0.365000","E","1.266000","E","-0.689000","E","-1.289000","E","0.507000","E","2.644000","E","1.246000","E","-0.569000","E","1.253000","E","0.494000","E","1.021000","E","0.615000","E","-0.812000","E","2.347000","E","0.793000","E","0.479000","E","2.053000","E","0.590000","E","1.333000","E","2.552000","E","0.380000","E"
"112","'400","Jordan","7016","Dec–Jan–Feb","6078","Standard Deviation","°C","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E","0.988000","E"
"112","'400","Jordan","7017","Mar–Apr–May","7271","Temperature change","°C","-0.514000","E","0.732000","E","-0.571000","E","-0.605000","E","-0.254000","E","0.340000","E","-1.638000","E","0.038000","E","0.490000","E","0.925000","E","-0.325000","E","-0.043000","E","-0.407000","E","-0.071000","E","0.320000","E","-0.553000","E","-0.330000","E","1.027000","E","0.990000","E","0.270000","E","-0.302000","E","-0.622000","E","-1.115000","E","-0.003000","E","0.145000","E","0.089000","E","-1.149000","E","0.078000","E","1.467000","E","-0.404000","E","1.162000","E","-1.220000","E","-0.619000","E","1.451000","E","0.378000","E","0.371000","E","-0.679000","E","0.426000","E","1.240000","E","0.294000","E","1.906000","E","0.463000","E","0.451000","E","0.848000","E","0.566000","E","0.787000","E","0.407000","E","2.092000","E","0.119000","E","2.197000","E","0.184000","E","0.755000","E","1.516000","E","1.835000","E","1.069000","E","2.422000","E","1.204000","E","2.843000","E","0.470000","E","1.241000","E","2.281000","E","0.894000","E","1.011000","E","1.678000","E","1.849000","E"
"112","'400","Jordan","7017","Mar–Apr–May","6078","Standard Deviation","°C","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E","0.756000","E"
"112","'400","Jordan","7018","Jun–Jul–Aug","7271","Temperature change","°C","0.612000","E","1.064000","E","0.619000","E","-0.543000","E","0.637000","E","0.731000","E","-0.863000","E","0.302000","E","0.229000","E","-0.677000","E","-0.707000","E","-0.882000","E","-0.432000","E","-0.295000","E","-0.636000","E","-1.105000","E","0.611000","E","-0.125000","E","-0.154000","E","0.402000","E","0.089000","E","-0.715000","E","-0.375000","E","-1.067000","E","0.473000","E","-0.129000","E","0.513000","E","0.633000","E","0.028000","E","0.222000","E","-0.273000","E","-0.423000","E","0.402000","E","-0.180000","E","0.513000","E","1.275000","E","-0.082000","E","1.903000","E","1.075000","E","1.953000","E","1.447000","E","0.861000","E","0.905000","E","0.596000","E","0.844000","E","1.154000","E","1.276000","E","1.459000","E","0.943000","E","2.625000","E","1.225000","E","2.310000","E","0.876000","E","0.868000","E","1.310000","E","2.428000","E","2.176000","E","1.244000","E","1.823000","E","1.584000","E","1.777000","E","1.653000","E","2.154000","E","2.992000","E","2.303000","E"
"112","'400","Jordan","7018","Jun–Jul–Aug","6078","Standard Deviation","°C","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E","0.616000","E"
"112","'400","Jordan","7019","Sep–Oct–Nov","7271","Temperature change","°C","-1.258000","E","1.829000","E","1.091000","E","-0.329000","E","-0.609000","E","0.982000","E","-0.953000","E","-0.353000","E","0.353000","E","-0.477000","E","-0.494000","E","0.249000","E","-0.539000","E","0.252000","E","-0.661000","E","-0.046000","E","-0.698000","E","-0.809000","E","1.328000","E","0.071000","E","-0.080000","E","-1.274000","E","-0.501000","E","-0.233000","E","-0.173000","E","-0.291000","E","-0.361000","E","-0.673000","E","-0.142000","E","0.993000","E","0.533000","E","-0.196000","E","0.482000","E","1.083000","E","-0.395000","E","0.113000","E","0.063000","E","1.734000","E","0.657000","E","-0.391000","E","0.250000","E","1.150000","E","0.512000","E","0.978000","E","-0.297000","E","-0.088000","E","1.157000","E","0.758000","E","0.728000","E","2.947000","E","-0.620000","E","1.777000","E","0.369000","E","-0.013000","E","2.378000","E","1.104000","E","1.228000","E","1.479000","E","1.970000","E","3.055000","E","1.494000","E","1.965000","E","2.617000","E","0.921000","E","2.033000","E"
"112","'400","Jordan","7019","Sep–Oct–Nov","6078","Standard Deviation","°C","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E","0.809000","E"
"112","'400","Jordan","7020","Meteorological year","7271","Temperature change","°C","-0.202000","E","0.991000","E","0.779000","E","-0.665000","E","-0.021000","E","0.742000","E","-1.012000","E","-0.097000","E","0.416000","E","0.224000","E","-0.383000","E","-0.607000","E","-0.490000","E","-0.263000","E","-0.512000","E","-0.731000","E","0.059000","E","0.056000","E","0.788000","E","-0.095000","E","-0.142000","E","-0.684000","E","-1.077000","E","-0.249000","E","-0.029000","E","0.046000","E","-0.152000","E","0.001000","E","-0.091000","E","-0.043000","E","0.509000","E","-1.105000","E","-0.499000","E","0.963000","E","-0.023000","E","0.506000","E","-0.153000","E","1.050000","E","1.078000","E","0.404000","E","1.011000","E","0.688000","E","0.524000","E","0.650000","E","0.187000","E","0.780000","E","0.538000","E","0.755000","E","0.574000","E","2.603000","E","0.509000","E","1.068000","E","1.004000","E","0.796000","E","1.445000","E","1.642000","E","0.949000","E","1.978000","E","1.264000","E","1.590000","E","1.901000","E","1.276000","E","1.779000","E","2.036000","E","1.641000","E"
