Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD11A2_061_Line_Y_1km,MYD11A2_061_Sample_X_1km,MYD11A2_061_LST_Day_1km,MYD11A2_061_QC_Day,MYD11A2_061_QC_Day_bitmask,MYD11A2_061_QC_Day_MODLAND,MYD11A2_061_QC_Day_MODLAND_Description,MYD11A2_061_QC_Day_Data_Quality_flag,MYD11A2_061_QC_Day_Data_Quality_flag_Description,MYD11A2_061_QC_Day_Emis_Error_flag,MYD11A2_061_QC_Day_Emis_Error_flag_Description,MYD11A2_061_QC_Day_LST_Error_Flag,MYD11A2_061_QC_Day_LST_Error_Flag_Description
SriLanka,7,8.0,80.7,2019-09-30,h25v08,239.0,1189.0,305.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-10-08,h25v08,239.0,1189.0,300.02,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-10-16,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2019-10-24,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2019-11-01,h25v08,239.0,1189.0,301.78,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-11-09,h25v08,239.0,1189.0,301.36,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-11-17,h25v08,239.0,1189.0,304.1,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2019-11-25,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2019-12-03,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2019-12-11,h25v08,239.0,1189.0,297.74,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-12-19,h25v08,239.0,1189.0,300.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2019-12-27,h25v08,239.0,1189.0,296.56,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-01-01,h25v08,239.0,1189.0,298.92,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-01-09,h25v08,239.0,1189.0,301.06,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-01-17,h25v08,239.0,1189.0,300.0,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-01-25,h25v08,239.0,1189.0,301.82,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-02-02,h25v08,239.0,1189.0,303.3,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-02-10,h25v08,239.0,1189.0,301.7,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-02-18,h25v08,239.0,1189.0,302.4,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-02-26,h25v08,239.0,1189.0,305.22,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-03-05,h25v08,239.0,1189.0,308.58,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-03-13,h25v08,239.0,1189.0,305.7,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-03-21,h25v08,239.0,1189.0,308.9,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-03-29,h25v08,239.0,1189.0,308.26,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-04-06,h25v08,239.0,1189.0,304.96,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-04-14,h25v08,239.0,1189.0,308.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-04-22,h25v08,239.0,1189.0,310.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-04-30,h25v08,239.0,1189.0,304.16,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2020-05-08,h25v08,239.0,1189.0,303.94,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-05-16,h25v08,239.0,1189.0,304.76,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-05-24,h25v08,239.0,1189.0,304.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-06-01,h25v08,239.0,1189.0,303.32,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-06-09,h25v08,239.0,1189.0,307.02,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-06-17,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-06-25,h25v08,239.0,1189.0,305.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-07-03,h25v08,239.0,1189.0,305.16,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-07-11,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-07-19,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-07-27,h25v08,239.0,1189.0,304.48,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-08-04,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-08-12,h25v08,239.0,1189.0,302.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-08-20,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-08-28,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-09-05,h25v08,239.0,1189.0,304.72,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-09-13,h25v08,239.0,1189.0,308.68,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-09-21,h25v08,239.0,1189.0,304.74,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-09-29,h25v08,239.0,1189.0,305.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-10-07,h25v08,239.0,1189.0,307.12,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2020-10-15,h25v08,239.0,1189.0,307.78,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-10-23,h25v08,239.0,1189.0,306.94,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-10-31,h25v08,239.0,1189.0,305.12,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2020-11-08,h25v08,239.0,1189.0,302.96,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-11-16,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-11-24,h25v08,239.0,1189.0,304.72,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2020-12-02,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-12-10,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-12-18,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2020-12-26,h25v08,239.0,1189.0,298.54,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-01-01,h25v08,239.0,1189.0,300.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-01-09,h25v08,239.0,1189.0,299.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-01-17,h25v08,239.0,1189.0,303.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-01-25,h25v08,239.0,1189.0,302.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-02-02,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-02-10,h25v08,239.0,1189.0,304.2,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-02-18,h25v08,239.0,1189.0,301.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-02-26,h25v08,239.0,1189.0,305.74,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-03-06,h25v08,239.0,1189.0,304.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-03-14,h25v08,239.0,1189.0,303.76,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-03-22,h25v08,239.0,1189.0,301.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-03-30,h25v08,239.0,1189.0,303.86,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-04-07,h25v08,239.0,1189.0,305.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-04-15,h25v08,239.0,1189.0,304.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-04-23,h25v08,239.0,1189.0,302.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-05-01,h25v08,239.0,1189.0,306.68,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-05-09,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-05-17,h25v08,239.0,1189.0,301.92,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-05-25,h25v08,239.0,1189.0,297.0,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-06-02,h25v08,239.0,1189.0,304.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-06-10,h25v08,239.0,1189.0,306.1,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-06-18,h25v08,239.0,1189.0,304.66,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-06-26,h25v08,239.0,1189.0,303.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-07-04,h25v08,239.0,1189.0,303.48,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
SriLanka,7,8.0,80.7,2021-07-12,h25v08,239.0,1189.0,303.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-07-20,h25v08,239.0,1189.0,310.22,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-07-28,h25v08,239.0,1189.0,304.54,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-08-05,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-08-13,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-08-21,h25v08,239.0,1189.0,305.22,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-08-29,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-09-06,h25v08,239.0,1189.0,307.5,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-09-14,h25v08,239.0,1189.0,310.46,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-09-22,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-09-30,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-10-08,h25v08,239.0,1189.0,305.84,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-10-16,h25v08,239.0,1189.0,305.7,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-10-24,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-11-01,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-11-09,h25v08,239.0,1189.0,301.92,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-11-17,h25v08,239.0,1189.0,303.96,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-11-25,h25v08,239.0,1189.0,303.92,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2021-12-03,h25v08,239.0,1189.0,302.16,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-12-11,h25v08,239.0,1189.0,301.98,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-12-19,h25v08,239.0,1189.0,299.38,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2021-12-27,h25v08,239.0,1189.0,301.7,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-01-01,h25v08,239.0,1189.0,297.76,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-01-09,h25v08,239.0,1189.0,301.02,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-01-17,h25v08,239.0,1189.0,301.48,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-01-25,h25v08,239.0,1189.0,300.86,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-02-02,h25v08,239.0,1189.0,304.22,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-02-10,h25v08,239.0,1189.0,302.3,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-02-18,h25v08,239.0,1189.0,304.0,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
SriLanka,7,8.0,80.7,2022-02-26,h25v08,239.0,1189.0,302.9,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-03-06,h25v08,239.0,1189.0,302.98,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
SriLanka,7,8.0,80.7,2022-03-14,h25v08,239.0,1189.0,305.26,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
