Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP21A2_002_Line_Y_1km,VNP21A2_002_Sample_X_1km,VNP21A2_002_LST_Day_1KM,VNP21A2_002_QC_Day,VNP21A2_002_QC_Day_bitmask,VNP21A2_002_QC_Day_MODLAND,VNP21A2_002_QC_Day_MODLAND_Description,VNP21A2_002_QC_Day_Data_quality_flag,VNP21A2_002_QC_Day_Data_quality_flag_Description,VNP21A2_002_QC_Day_Emissivity_accuracy,VNP21A2_002_QC_Day_Emissivity_accuracy_Description,VNP21A2_002_QC_Day_LST_accuracy,VNP21A2_002_QC_Day_LST_accuracy_Description
SriLanka,7,8.0,80.7,2012-09-29,h25v08,239.0,1189.0,316.76,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2012-10-07,h25v08,239.0,1189.0,311.18,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-10-15,h25v08,239.0,1189.0,311.7,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-10-23,h25v08,239.0,1189.0,307.74,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-10-31,h25v08,239.0,1189.0,305.64,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-11-08,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-11-16,h25v08,239.0,1189.0,305.78,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-11-24,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-12-02,h25v08,239.0,1189.0,303.96,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2012-12-10,h25v08,239.0,1189.0,302.48,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2012-12-18,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2012-12-26,h25v08,239.0,1189.0,303.8,177.0,0b10110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2013-01-01,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-01-09,h25v08,239.0,1189.0,302.9,177.0,0b10110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2013-01-17,h25v08,239.0,1189.0,303.28,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-01-25,h25v08,239.0,1189.0,304.14,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-02-02,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-02-10,h25v08,239.0,1189.0,305.64,48.0,0b00110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-02-18,h25v08,239.0,1189.0,303.44,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-02-26,h25v08,239.0,1189.0,304.86,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-03-06,h25v08,239.0,1189.0,305.06,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-03-14,h25v08,239.0,1189.0,305.24,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-03-22,h25v08,239.0,1189.0,304.34,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-03-30,h25v08,239.0,1189.0,308.14,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-04-07,h25v08,239.0,1189.0,305.44,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-04-15,h25v08,239.0,1189.0,306.34,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-04-23,h25v08,239.0,1189.0,310.18,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2013-05-01,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-05-09,h25v08,239.0,1189.0,307.32,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-05-17,h25v08,239.0,1189.0,308.84,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-05-25,h25v08,239.0,1189.0,307.78,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-06-02,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-06-10,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-06-18,h25v08,239.0,1189.0,304.0,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-06-26,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-07-04,h25v08,239.0,1189.0,305.02,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-07-12,h25v08,239.0,1189.0,307.0,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-07-20,h25v08,239.0,1189.0,310.64,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-07-28,h25v08,239.0,1189.0,309.46,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-08-05,h25v08,239.0,1189.0,305.54,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-08-13,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-08-21,h25v08,239.0,1189.0,311.22,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-08-29,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-09-06,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-09-14,h25v08,239.0,1189.0,302.28,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-09-22,h25v08,239.0,1189.0,310.98,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-09-30,h25v08,239.0,1189.0,310.8,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-10-08,h25v08,239.0,1189.0,313.26,48.0,0b00110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-10-16,h25v08,239.0,1189.0,306.98,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-10-24,h25v08,239.0,1189.0,310.44,48.0,0b00110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-11-01,h25v08,239.0,1189.0,305.14,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-11-09,h25v08,239.0,1189.0,305.34,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-11-17,h25v08,239.0,1189.0,304.12,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-11-25,h25v08,239.0,1189.0,302.7,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2013-12-03,h25v08,239.0,1189.0,302.66,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-12-11,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2013-12-19,h25v08,239.0,1189.0,307.12,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
SriLanka,7,8.0,80.7,2013-12-27,h25v08,239.0,1189.0,301.34,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-01-01,h25v08,239.0,1189.0,303.24,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-01-09,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-01-17,h25v08,239.0,1189.0,302.8,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-01-25,h25v08,239.0,1189.0,302.04,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-02-02,h25v08,239.0,1189.0,303.98,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-02-10,h25v08,239.0,1189.0,303.84,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-02-18,h25v08,239.0,1189.0,304.4,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-02-26,h25v08,239.0,1189.0,303.74,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-03-06,h25v08,239.0,1189.0,306.5,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-03-14,h25v08,239.0,1189.0,304.46,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-03-22,h25v08,239.0,1189.0,313.36,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-03-30,h25v08,239.0,1189.0,314.1,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-04-07,h25v08,239.0,1189.0,313.0,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-04-15,h25v08,239.0,1189.0,306.88,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-04-23,h25v08,239.0,1189.0,309.62,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-05-01,h25v08,239.0,1189.0,307.2,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-05-09,h25v08,239.0,1189.0,307.46,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-05-17,h25v08,239.0,1189.0,307.02,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-05-25,h25v08,239.0,1189.0,307.98,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-06-02,h25v08,239.0,1189.0,311.3,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-06-10,h25v08,239.0,1189.0,313.18,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-06-18,h25v08,239.0,1189.0,306.28,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-06-26,h25v08,239.0,1189.0,308.1,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-07-04,h25v08,239.0,1189.0,313.54,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-07-12,h25v08,239.0,1189.0,310.84,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-07-20,h25v08,239.0,1189.0,312.1,32.0,0b00100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-07-28,h25v08,239.0,1189.0,311.96,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-08-05,h25v08,239.0,1189.0,310.14,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-08-13,h25v08,239.0,1189.0,311.54,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-08-21,h25v08,239.0,1189.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-08-29,h25v08,239.0,1189.0,310.84,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-09-06,h25v08,239.0,1189.0,315.2,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-09-14,h25v08,239.0,1189.0,312.74,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-09-22,h25v08,239.0,1189.0,310.82,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-09-30,h25v08,239.0,1189.0,308.58,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-10-08,h25v08,239.0,1189.0,308.46,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
SriLanka,7,8.0,80.7,2014-10-16,h25v08,239.0,1189.0,309.94,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
SriLanka,7,8.0,80.7,2014-10-24,h25v08,239.0,1189.0,307.26,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
